2 9067.25 557.335 1330.6 2139.27 3301.91
2 9072.25 557.214 1341.72 2173.39 3291.49
2 9077.25 552.799 1346.86 2205.47 3292.4
2 9082.25 545.923 1368.31 2221.63 3280.55
2 9087.25 541.776 1365.55 2235.88 3288.4
2 9092.25 536.602 1362.05 2232 3290.45
2 9097.25 529.189 1374.87 2221.86 3301.16
2 9102.25 520.246 1382.05 2211.47 3305.5
2 9107.25 507.588 1388.55 2184.81 3307.18
2 9112.25 498.376 1395.63 2114.61 3285.51
2 9117.25 493.791 1404.96 2152.84 3307.82
2 9122.25 489.646 1404.59 2127.66 3253.36
2 9127.25 485.188 1400.25 2142.36 3205.78
2 9132.25 476.769 1401.5 2140 3202.61
2 9137.25 470.472 1411.7 2130.51 3197.88
2 9142.25 463.252 1412.31 2129.09 3191.38
2 9147.25 449.196 1411.36 2114.03 3160.12
2 9152.25 438.001 1416.99 2107.55 3154.77
2 9157.25 406.734 1426.59 2101.41 3148.37
2 9162.25 396.353 1431.76 2093.14 3132.63
2 9167.25 363.95 1447.92 2082.64 3110.39
2 9172.25 356.873 1444.55 2067.74 3101.35
2 9177.25 320.559 1425.51 2052.89 3095.2
2 9182.25 324.949 1405.08 2038.74 3087.7
2 9187.25 313.61 1411.19 2043.36 3090.45
2 9192.25 320.653 1411.95 2029.02 3090.08
2 9197.25 309.287 1421.87 2019.8 3087.95
2 9202.25 300.898 1416.41 2004.62 3080.71
2 9207.25 302.395 1415.59 2003.65 3079.74
2 9212.25 297.701 1412.22 1994.08 3082.41
2 9217.25 304.862 1426.99 1996.92 3081.44
2 9222.25 305.345 1431.32 1992.42 3080.51
2 9227.25 318.529 1436.79 1992.98 3079.21
2 9232.25 304.361 1439.98 1995.49 3083.93
2 9237.25 317.713 1431.33 2008.79 3090.96
2 9242.25 302.849 1433.18 2024.58 3103.19
2 9247.25 317.358 1438.2 2027.25 3100.8
2 9252.25 314.117 1449.46 2045.35 3102.41
2 9257.25 342.245 1444.42 2065.41 3106.99
2 9262.25 338.027 1437.07 2055.58 3121.82
2 9267.25 331.126 1434.21 2060.74 3131.5
2 9272.25 319.146 1447.39 2090.76 3130.55
2 9277.25 298.267 1460.42 2138.39 3095.21
2 9282.25 284.319 1477.09 2169.61 2943.03
3 11877.25 437.767 1458.4 2178.05 3319.08
3 11882.25 501.216 1486.25 2184.31 3390.17
3 11887.25 514.589 1497.75 2214.27 3384.56
3 11892.25 510.747 1508.8 2245.3 3381.41
3 11897.25 526.344 1532 2277.9 3410.22
3 11902.25 568.513 1557.01 2287.82 3413.52
3 11907.25 589.557 1575.26 2283.19 3424.62
3 11912.25 582.669 1577.19 2300.12 3595.8
3 11917.25 582.508 1570.75 2309.14 3597.58
3 11922.25 574.903 1565.42 2305.39 3608.96
3 11927.25 579.686 1565.5 2303.93 3606.01
3 11932.25 572.11 1562.26 2308.51 3592.95
3 11937.25 574.25 1570.89 2325.35 3607.37
3 11942.25 583.89 1583.64 2333.84 3624.97
3 11947.25 584.573 1593.47 2331.16 3630.12
3 11952.25 590.146 1603.4 2328.41 3628.55
3 11957.25 592.228 1621.81 2335.49 3623.3
3 11962.25 598.018 1634.42 2322.34 3612.12
3 11967.25 595.048 1643.77 2308.05 3611.09
3 11972.25 596.04 1658.16 2305.17 3634.81
3 11977.25 589.606 1651.99 2312.28 3657.32
3 11982.25 579.38 1647.96 2300.11 3652.19
3 11987.25 579.175 1652.75 2296.88 3619.19
3 11992.25 575.693 1655.43 2309.7 3618.37
3 11997.25 571.145 1657.77 2313.51 3644.47
3 12002.25 558.849 1664.58 2328.78 3678.13
3 12007.25 558.607 1676.46 2338.66 3678.64
3 12012.25 546.67 1685.97 2342.77 3635.64
3 12017.25 543.161 1687.73 2311.3 3627.09
3 12022.25 523.851 1671.41 2279.71 3667.8
3 12027.25 527.634 1669.16 2318.9 3664.79
3 12032.25 530.305 1671.59 2334.1 3635.41
3 12037.25 540.661 1679.62 2333.13 3650.54
3 12042.25 550.737 1684.17 2330.94 3660.76
3 12047.25 568.369 1675.95 2333.04 3653.05
3 12052.25 565.975 1658.74 2327.33 3645.6
3 12057.25 568.31 1660.49 2329.5 3641.54
3 12062.25 565.401 1663.29 2320.34 3632.31
3 12067.25 567.592 1674.39 2317.64 3627.71
3 12072.25 578.939 1684.67 2310.31 3607.23
3 12077.25 579.714 1677.97 2321.62 3633.11
3 12082.25 558.748 1663.31 2335.37 3648.49
3 12087.25 572.664 1656.71 2319.96 3644.27
3 12092.25 563.431 1654.71 2286.82 3631.65
3 12097.25 566.238 1650.42 2300.32 3621.45
3 12102.25 563.813 1638.15 2324.93 3434.2
3 12107.25 563.453 1635.59 2310.35 3463.17
3 12112.25 556.74 1638.77 2328.06 3444.85
3 12117.25 554.79 1620.59 2335.13 3380.83
3 12122.25 557.093 1615.14 2340.45 3402.11
3 12127.25 561.592 1590.87 2330.11 3485.12
3 12132.25 564.691 1573.81 2326.81 3572.64
3 12137.25 563.702 1557.48 2314.75 3576.18
3 12142.25 564.522 1556.9 2313.52 3569.04
3 12147.25 555.058 1542 2306.62 3569.17
3 12152.25 552.702 1539.76 2312.41 3552.93
3 12157.25 542.425 1521.57 2319.25 3545.6
3 12162.25 535.365 1505.22 2331.04 3552.24
3 12167.25 517.006 1485.09 2344.17 3555.41
3 12172.25 491.001 1452.85 2306.5 3560.07
3 12177.25 446.555 1441.34 2312.66 3566.93
4 17185.851 293.132 1716.73 2436.5 3831.22
4 17190.851 375.647 1584.38 2323.07 3614.4
4 17195.851 399.271 1597.67 2304.04 3518.27
4 17200.851 408.186 1617.97 2292.39 3497.15
4 17205.851 425.685 1640.14 2303.3 3493.79
4 17210.851 452.359 1663.25 2320.18 3561.12
4 17215.851 477.379 1685.73 2339.11 3509.38
4 17220.851 490.64 1702.34 2339.14 3489.61
4 17225.851 491.625 1714.75 2321.94 3600.23
4 17230.851 487.589 1741.72 2335.4 3610.84
4 17235.851 484.319 1756.53 2341.94 3576.88
4 17240.851 480.144 1766.29 2364.9 3546.43
4 17245.851 475.049 1775.22 2384.23 3563.18
4 17250.851 466.777 1779.05 2372.99 3564.8
4 17255.851 458.426 1789.9 2376.94 3547.38
4 17260.851 454.404 1813.23 2400.98 3542.66
4 17265.851 451.081 1819.97 2392.27 3545.82
4 17270.851 453.447 1827.47 2378.7 3552.28
4 17275.851 450.891 1827.43 2393.53 3558.39
4 17280.851 446.911 1832.97 2392.92 3556.08
4 17285.851 442.495 1847.79 2371.79 3551.26
4 17290.851 445.448 1844.91 2368.58 3547.34
4 17295.851 459.27 1848.9 2389.06 3536.97
4 17300.851 465.107 1844.45 2386.46 3549.35
4 17305.851 460.798 1837.18 2352.56 3568.54
4 17310.851 462.72 1829.44 2345.75 3567.67
4 17315.851 469.213 1820.73 2322.05 3561.63
4 17320.851 476.045 1811.68 2319.72 3567.19
4 17325.851 474.288 1795.57 2315.74 3406.21
4 17330.851 473.86 1774.15 2311.52 3403.15
4 17335.851 470.623 1738.55 2313.07 3400.12
4 17340.851 463.019 1719.11 2331.19 3413.7
4 17345.851 441.408 1705.39 2360.88 3467.74
4 17350.851 410.873 1681.31 2343.93 3459.21
4 17355.851 375.397 1670.94 2352.1 3454.7
4 17360.851 274.827 1646.71 2315.87 3424.99
5 20311.751 213.192 1759.38 2564.97 3636.56
5 20316.751 282.25 1641.44 2453.81 3624.13
5 20321.751 344.317 1630.54 2446.78 3412.41
5 20326.751 393.96 1637.45 2447.18 3422.82
5 20331.751 423.314 1647.76 2438.69 3422.49
5 20336.751 448.21 1646.8 2427.84 3447.09
5 20341.751 480.509 1639.53 2422.69 3482.57
5 20346.751 488.555 1622.12 2409.28 3491.04
5 20351.751 494.66 1608.43 2375.01 3488.65
5 20356.751 496.549 1612.8 2369.08 3456.76
5 20361.751 504.461 1602.44 2361.68 3450.27
5 20366.751 550.286 1564.94 2353.47 3529.4
5 20371.751 588.601 1536.15 2338.56 3542.9
5 20376.751 594.819 1513.55 2302.54 3544.91
5 20381.751 608.756 1492.58 2283.65 3542.9
5 20386.751 609.724 1482.04 2281.5 3543.81
5 20391.751 614.75 1474.23 2277.57 3536.36
5 20396.751 620.085 1471.61 2261.76 3526.88
5 20401.751 629.115 1477.06 2245.38 3525.86
5 20406.751 633.977 1477.57 2247.27 3528.91
5 20411.751 636.17 1477.78 2259.86 3527.26
5 20416.751 638.906 1474.3 2269.95 3537.63
5 20421.751 643.163 1482.96 2265.15 3530.9
5 20426.751 642.185 1500.94 2275.65 3533.59
5 20431.751 638.491 1514.12 2287.41 3537.21
5 20436.751 626.049 1521.64 2290.51 3541.98
5 20441.751 611.134 1532.86 2284.33 3548.28
5 20446.751 588.917 1538.31 2272.18 3557.87
5 20451.751 594.449 1539.69 2263.86 3565.67
5 20456.751 593.595 1551.08 2258.36 3559.29
5 20461.751 593.934 1572.93 2258.84 3566.9
5 20466.751 578.589 1595.56 2268.38 3567.92
5 20471.751 565.922 1600.2 2278.51 3575.18
5 20476.751 547.513 1607.03 2280.32 3574.34
5 20481.751 549.304 1616.3 2283.93 3575.43
5 20486.751 534.246 1637.66 2287.4 3575.79
5 20491.751 529.249 1659.85 2276.31 3592.41
5 20496.751 518.158 1680.17 2299.88 3607.45
5 20501.751 518.739 1703.98 2336.85 3603.14
5 20506.751 507.479 1714.36 2341.94 3589.17
5 20511.751 502.631 1726.23 2339.45 3586.39
5 20516.751 484.348 1764.45 2345.35 3578.02
5 20521.751 482.117 1791.17 2366.36 3593.7
5 20526.751 452.04 1789.34 2380.39 3626.46
5 20531.751 443.03 1795.85 2399.24 3616.95
5 20536.751 436.172 1816.23 2409.49 3586.1
5 20541.751 438.42 1853.46 2420.67 3557.53
5 20546.751 415.454 1863.23 2435.1 3574.54
5 20551.751 407.319 1866.18 2471.95 3604.59
5 20556.751 382.507 1890.58 2487 3618.1
5 20561.751 387.56 1913.76 2476.85 3619.39
5 20566.751 364.424 1932.18 2478.14 3540.69
5 20571.751 378.935 1920.89 2477.62 3538.86
5 20576.751 365.694 1915.15 2461.69 3568.97
5 20581.751 368.848 1919.62 2473.47 3588.01
5 20586.751 350.008 1924.97 2479.83 3570.81
5 20591.751 354.504 1942.47 2522.32 3563.81
5 20596.751 342.267 1958.6 2554.56 3592.97
5 20601.751 337.495 1956.34 2558.28 3429.08
5 20606.751 328.923 1958.78 2587.39 3452.69
5 20611.751 325.156 1965.23 2613.24 3436.03
5 20616.751 324.019 1979.97 2630.27 3437.58
5 20621.751 316.833 1985.15 2585.1 3453.58
5 20626.751 315.587 2010.93 2579.78 3468.41
5 20631.751 309.554 2015.02 2601.43 3485.17
5 20636.751 311.318 2007.82 2588.9 3490.77
5 20641.751 296.373 1994.43 2581.24 3502.99
5 20646.751 290.443 1943.31 2559.96 3510.48
